set,bin,k,Q2,xB,t,phi,dsig,dsig_err,delsig,delsig_err,exp d4sig (nb/Gev^4),d4sig_stat,d4sig_sys+,d4sig_sys-,exp del4sig (nb/GeV^4),del4sig_stat,del4sig_sys+,del4sig_sys-,ReH,ReHt,ReE,ReEt,ImH,ImHt,ImE,ImEt,DVCS,experiment,link
5,21,5.55,1.74,0.359,-0.242,322.5,0.093231019,0.004342343,-0.013393428,0.004013036,0.0882,0.0033,0.0028224,0.0028224,-0.0101,0.004,-0.0003232,-0.0003232,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
5,22,5.55,1.74,0.359,-0.242,337.5,0.098475396,0.004541732,-0.00684262,0.004208965,0.0941,0.0034,0.0030112,0.0030112,-0.00858,0.0042,-0.00027456,-0.00027456,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
5,23,5.55,1.74,0.359,-0.242,352.5,0.100947443,0.004680245,0.007934927,0.00440002,0.0971,0.0035,0.0031072,0.0031072,-0.000411,0.0044,-0.000013152,-0.000013152,-2.51203,1.15318,2.03268,97.09222,2.88842,1.4213,0,0,0.030511348,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,0,5.55,1.74,0.359,-0.302,7.5,0.095439524,0.005136663,-0.000837767,0.00460077,0.0967,0.0041,0.0030944,0.0030944,0.00263,0.0046,0.00008416,0.00008416,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,1,5.55,1.74,0.359,-0.302,22.5,0.089520659,0.004923294,0.009974357,0.004321646,0.0939,0.0039,0.0030048,0.0030048,0.0135,0.0043,0.000432,0.000432,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,2,5.55,1.74,0.359,-0.302,37.5,0.073574321,0.004224012,0.009823717,0.003909451,0.0739,0.0035,0.0023648,0.0023648,0.00849,0.0039,0.00027168,0.00027168,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,3,5.55,1.74,0.359,-0.302,52.5,0.0661565,0.00381834,0.014593648,0.003619087,0.0651,0.0032,0.0020832,0.0020832,0.0116,0.0036,0.0003712,0.0003712,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,4,5.55,1.74,0.359,-0.302,67.5,0.058545977,0.003536154,0.016829028,0.003322267,0.0585,0.003,0.001872,0.001872,0.012,0.0033,0.000384,0.000384,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,5,5.55,1.74,0.359,-0.302,82.5,0.057862785,0.003541245,0.019284765,0.003119205,0.0588,0.003,0.0018816,0.0018816,0.0108,0.0031,0.0003456,0.0003456,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,6,5.55,1.74,0.359,-0.302,97.5,0.050906881,0.003207585,0.006546362,0.003014193,0.0489,0.0028,0.0015648,0.0015648,0.00913,0.003,0.00029216,0.00029216,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,7,5.55,1.74,0.359,-0.302,112.5,0.045459811,0.00311907,0.007694464,0.00280734,0.0488,0.0027,0.0015616,0.0015616,0.00634,0.0028,0.00020288,0.00020288,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,8,5.55,1.74,0.359,-0.302,127.5,0.042322816,0.003030409,0.002152204,0.002800004,0.043,0.0027,0.001376,0.001376,0.000153,0.0028,0.000004896,0.000004896,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,9,5.55,1.74,0.359,-0.302,142.5,0.045583846,0.00313552,0.001188771,0.002900346,0.0441,0.0028,0.0014112,0.0014112,0.0014,0.0029,0.0000448,0.0000448,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,10,5.55,1.74,0.359,-0.302,157.5,0.036446485,0.003251695,-0.001878015,0.003101313,0.0392,0.003,0.0012544,0.0012544,0.00282,0.0031,0.00009024,0.00009024,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,11,5.55,1.74,0.359,-0.302,172.5,0.041245781,0.003480776,0.003108495,0.003200022,0.0428,0.0032,0.0013696,0.0013696,0.000368,0.0032,0.000011776,0.000011776,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,12,5.55,1.74,0.359,-0.302,187.5,0.044146839,0.003488376,-0.004938545,0.003200145,0.0434,0.0032,0.0013888,0.0013888,-0.000952,0.0032,-0.000030464,-0.000030464,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,13,5.55,1.74,0.359,-0.302,202.5,0.04417298,0.003308562,-0.004002298,0.003004541,0.0436,0.003,0.0013952,0.0013952,-0.00516,0.003,-0.00016512,-0.00016512,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,14,5.55,1.74,0.359,-0.302,217.5,0.036290504,0.003065535,-0.002993876,0.002902088,0.039,0.0028,0.001248,0.001248,-0.00344,0.0029,-0.00011008,-0.00011008,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,15,5.55,1.74,0.359,-0.302,232.5,0.042370538,0.002929775,-0.0048709,0.00280051,0.0422,0.0026,0.0013504,0.0013504,-0.00167,0.0028,-0.00005344,-0.00005344,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,16,5.55,1.74,0.359,-0.302,247.5,0.04639645,0.003064529,-0.0043402,0.002906286,0.0453,0.0027,0.0014496,0.0014496,-0.00597,0.0029,-0.00019104,-0.00019104,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,17,5.55,1.74,0.359,-0.302,262.5,0.058887416,0.003312323,-0.002652508,0.003005775,0.0553,0.0028,0.0017696,0.0017696,-0.00582,0.003,-0.00018624,-0.00018624,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,18,5.55,1.74,0.359,-0.302,277.5,0.054507229,0.003551484,-0.010960508,0.003210096,0.0594,0.003,0.0019008,0.0019008,-0.00795,0.0032,-0.0002544,-0.0002544,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,19,5.55,1.74,0.359,-0.302,292.5,0.062987645,0.003665079,-0.003860694,0.003404736,0.0611,0.0031,0.0019552,0.0019552,-0.00561,0.0034,-0.00017952,-0.00017952,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,20,5.55,1.74,0.359,-0.302,307.5,0.070295891,0.003875158,0.004221294,0.003613357,0.0683,0.0032,0.0021856,0.0021856,-0.0097,0.0036,-0.0003104,-0.0003104,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,21,5.55,1.74,0.359,-0.302,322.5,0.080407914,0.004217821,-0.008346936,0.00392145,0.078,0.0034,0.002496,0.002496,-0.0128,0.0039,-0.0004096,-0.0004096,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,22,5.55,1.74,0.359,-0.302,337.5,0.09131558,0.004628482,-0.006647164,0.004210735,0.0869,0.0037,0.0027808,0.0027808,-0.00939,0.0042,-0.00030048,-0.00030048,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
6,23,5.55,1.74,0.359,-0.302,352.5,0.091155196,0.004899952,0.003220365,0.004500004,0.0927,0.0039,0.0029664,0.0029664,-0.000195,0.0045,-0.00000624,-0.00000624,-2.48537,0.9842,1.89581,78.39771,2.60768,1.34574,0,0,0.02705528,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,0,5.55,1.75,0.361,-0.363,7.5,0.088006111,0.006073675,0.000248492,0.005200216,0.0927,0.0053,0.0029664,0.0029664,0.00148,0.0052,0.00004736,0.00004736,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,1,5.55,1.75,0.361,-0.363,22.5,0.092224676,0.005512001,0.007468903,0.004505732,0.0949,0.0046,0.0030368,0.0030368,0.0071,0.0045,0.0002272,0.0002272,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,2,5.55,1.75,0.361,-0.363,37.5,0.07586841,0.004177035,0.002819578,0.003813289,0.0662,0.0036,0.0021184,0.0021184,0.00994,0.0038,0.00031808,0.00031808,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,3,5.55,1.75,0.361,-0.363,52.5,0.055829206,0.003539774,0.00188501,0.003308078,0.0534,0.0031,0.0017088,0.0017088,0.00722,0.0033,0.00023104,0.00023104,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,4,5.55,1.75,0.361,-0.363,67.5,0.052465381,0.003463676,0.013694774,0.003117473,0.0541,0.003,0.0017312,0.0017312,0.0103,0.0031,0.0003296,0.0003296,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,5,5.55,1.75,0.361,-0.363,82.5,0.043606686,0.003215395,0.005524985,0.003112996,0.0434,0.0029,0.0013888,0.0013888,0.00888,0.0031,0.00028416,0.00028416,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,6,5.55,1.75,0.361,-0.363,97.5,0.042916703,0.003331867,0.008331091,0.003106383,0.0453,0.003,0.0014496,0.0014496,0.00622,0.0031,0.00019904,0.00019904,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,7,5.55,1.75,0.361,-0.363,112.5,0.044416183,0.003263864,0.004870033,0.003003038,0.0468,0.0029,0.0014976,0.0014976,0.00422,0.003,0.00013504,0.00013504,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,8,5.55,1.75,0.361,-0.363,127.5,0.039235614,0.002975819,-0.002508685,0.002900068,0.0391,0.0027,0.0012512,0.0012512,-0.000619,0.0029,-0.000019808,-0.000019808,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,9,5.55,1.75,0.361,-0.363,142.5,0.046171452,0.003251695,0.007495135,0.003005328,0.0392,0.003,0.0012544,0.0012544,0.00559,0.003,0.00017888,0.00017888,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,10,5.55,1.75,0.361,-0.363,157.5,0.032355096,0.003725616,0.001530611,0.003500113,0.0399,0.0035,0.0012768,0.0012768,0.000878,0.0035,0.000028096,0.000028096,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,11,5.55,1.75,0.361,-0.363,172.5,0.038313435,0.004210671,-4.27E-06,0.003901456,0.0411,0.004,0.0013152,0.0013152,-0.00333,0.0039,-0.00010656,-0.00010656,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,12,5.55,1.75,0.361,-0.363,187.5,0.046140764,0.004491032,0.000601038,0.004000144,0.0497,0.0042,0.0015904,0.0015904,0.00106,0.004,0.00003392,0.00003392,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,13,5.55,1.75,0.361,-0.363,202.5,0.043591555,0.003745747,0.005320807,0.003500767,0.0417,0.0035,0.0013344,0.0013344,0.00229,0.0035,0.00007328,0.00007328,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,14,5.55,1.75,0.361,-0.363,217.5,0.037069814,0.003274346,-0.004174077,0.003001715,0.041,0.003,0.001312,0.001312,-0.00317,0.003,-0.00010144,-0.00010144,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,15,5.55,1.75,0.361,-0.363,232.5,0.035102803,0.002941806,-0.001096728,0.002900112,0.0365,0.0027,0.001168,0.001168,0.000798,0.0029,0.000025536,0.000025536,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,16,5.55,1.75,0.361,-0.363,247.5,0.0466194,0.003182977,-0.000494352,0.003100506,0.041,0.0029,0.001312,0.001312,-0.00175,0.0031,-0.000056,-0.000056,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,17,5.55,1.75,0.361,-0.363,262.5,0.040804154,0.003327702,-0.003536682,0.003206711,0.045,0.003,0.00144,0.00144,-0.00648,0.0032,-0.00020736,-0.00020736,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,18,5.55,1.75,0.361,-0.363,277.5,0.057901589,0.003582012,-0.003545114,0.003307507,0.0503,0.0032,0.0016096,0.0016096,-0.00696,0.0033,-0.00022272,-0.00022272,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,19,5.55,1.75,0.361,-0.363,292.5,0.047338121,0.003529015,-0.00614118,0.003203369,0.0527,0.0031,0.0016864,0.0016864,-0.00459,0.0032,-0.00014688,-0.00014688,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,20,5.55,1.75,0.361,-0.363,307.5,0.061054464,0.003673868,-0.012076,0.003414023,0.0564,0.0032,0.0018048,0.0018048,-0.00966,0.0034,-0.00030912,-0.00030912,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,21,5.55,1.75,0.361,-0.363,322.5,0.072146561,0.004160613,-0.010115795,0.003723313,0.0703,0.0035,0.0022496,0.0022496,-0.013,0.0037,-0.000416,-0.000416,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,22,5.55,1.75,0.361,-0.363,337.5,0.069924911,0.004827858,-0.006482179,0.0044045,0.0744,0.0042,0.0023808,0.0023808,-0.00622,0.0044,-0.00019904,-0.00019904,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
7,23,5.55,1.75,0.361,-0.363,352.5,0.067596505,0.005893835,-0.011528457,0.005103983,0.0867,0.0052,0.0027744,0.0027744,-0.0063,0.0051,-0.0002016,-0.0002016,-2.43459,0.83744,1.77036,64.96628,2.34835,1.2691,0,0,0.023768697,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,0,5.55,1.98,0.357,-0.182,7.5,0.090976119,0.005637612,-0.007532212,0.006700052,0.0924,0.0048,0.0029568,0.0029568,0.000828,0.0067,0.000026496,0.000026496,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,1,5.55,1.98,0.357,-0.182,22.5,0.101875462,0.005559544,-0.008729955,0.006500025,0.0928,0.0047,0.0029696,0.0029696,0.000566,0.0065,0.000018112,0.000018112,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,2,5.55,1.98,0.357,-0.182,37.5,0.080875213,0.005055823,0.011011714,0.006208586,0.0831,0.0043,0.0026592,0.0026592,0.0102,0.0062,0.0003264,0.0003264,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,3,5.55,1.98,0.357,-0.182,52.5,0.082563552,0.004762145,0.00695506,0.006020731,0.0757,0.0041,0.0024224,0.0024224,0.0156,0.006,0.0004992,0.0004992,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,4,5.55,1.98,0.357,-0.182,67.5,0.08225818,0.004778502,0.013259509,0.005815361,0.0767,0.0041,0.0024544,0.0024544,0.0132,0.0058,0.0004224,0.0004224,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,5,5.55,1.98,0.357,-0.182,82.5,0.063308277,0.004372578,0.013800947,0.005412093,0.0676,0.0038,0.0021632,0.0021632,0.0113,0.0054,0.0003616,0.0003616,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,6,5.55,1.98,0.357,-0.182,97.5,0.066228906,0.00416411,0.008490798,0.005013524,0.0654,0.0036,0.0020928,0.0020928,0.0115,0.005,0.000368,0.000368,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,7,5.55,1.98,0.357,-0.182,112.5,0.059071246,0.003885926,-0.004341242,0.004700697,0.0588,0.0034,0.0018816,0.0018816,-0.00253,0.0047,-0.00008096,-0.00008096,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,8,5.55,1.98,0.357,-0.182,127.5,0.044476349,0.003315341,0.014489535,0.004515022,0.0441,0.003,0.0014112,0.0014112,0.0115,0.0045,0.000368,0.000368,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,9,5.55,1.98,0.357,-0.182,142.5,0.047682266,0.003204421,-0.004930836,0.004200009,0.0426,0.0029,0.0013632,0.0013632,0.000268,0.0042,0.000008576,0.000008576,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,10,5.55,1.98,0.357,-0.182,157.5,0.048727849,0.003107241,-0.001992389,0.004104523,0.0421,0.0028,0.0013472,0.0013472,0.00602,0.0041,0.00019264,0.00019264,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,11,5.55,1.98,0.357,-0.182,172.5,0.042626241,0.003121249,0.004182331,0.004100391,0.0431,0.0028,0.0013792,0.0013792,0.00177,0.0041,0.00005664,0.00005664,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,12,5.55,1.98,0.357,-0.182,187.5,0.04036323,0.003072083,0.001645561,0.004102202,0.0395,0.0028,0.001264,0.001264,0.0042,0.0041,0.0001344,0.0001344,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,13,5.55,1.98,0.357,-0.182,202.5,0.042930228,0.003218165,-0.002864348,0.004100089,0.0436,0.0029,0.0013952,0.0013952,-0.000843,0.0041,-0.000026976,-0.000026976,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,14,5.55,1.98,0.357,-0.182,217.5,0.048043104,0.003490022,-0.00110442,0.004302697,0.0501,0.0031,0.0016032,0.0016032,-0.00476,0.0043,-0.00015232,-0.00015232,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,15,5.55,1.98,0.357,-0.182,232.5,0.048330624,0.003446977,-0.005647851,0.004600674,0.0471,0.0031,0.0015072,0.0015072,-0.00246,0.0046,-0.00007872,-0.00007872,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,16,5.55,1.98,0.357,-0.182,247.5,0.062374754,0.003973716,-0.003244232,0.004802376,0.0588,0.0035,0.0018816,0.0018816,-0.00472,0.0048,-0.00015104,-0.00015104,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,17,5.55,1.98,0.357,-0.182,262.5,0.067062841,0.004137037,-0.009216258,0.005215362,0.0637,0.0036,0.0020384,0.0020384,-0.0125,0.0052,-0.0004,-0.0004,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,18,5.55,1.98,0.357,-0.182,277.5,0.063383003,0.004363111,-0.015188621,0.005513613,0.067,0.0038,0.002144,0.002144,-0.0121,0.0055,-0.0003872,-0.0003872,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,19,5.55,1.98,0.357,-0.182,292.5,0.07713344,0.004728315,-0.011747262,0.005820628,0.0736,0.0041,0.0023552,0.0023552,-0.0153,0.0058,-0.0004896,-0.0004896,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,20,5.55,1.98,0.357,-0.182,307.5,0.083993972,0.005072727,-0.01118291,0.006111874,0.0841,0.0043,0.0026912,0.0026912,-0.0119,0.0061,-0.0003808,-0.0003808,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,21,5.55,1.98,0.357,-0.182,322.5,0.093147972,0.005281488,-0.016034166,0.006312283,0.0864,0.0045,0.0027648,0.0027648,-0.0123,0.0063,-0.0003936,-0.0003936,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,22,5.55,1.98,0.357,-0.182,337.5,0.099677661,0.005625435,-0.004124163,0.006400641,0.0966,0.0047,0.0030912,0.0030912,-0.00283,0.0064,-0.00009056,-0.00009056,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
8,23,5.55,1.98,0.357,-0.182,352.5,0.096253798,0.005724893,0.005812104,0.006600161,0.0975,0.0048,0.00312,0.00312,-0.00144,0.0066,-0.00004608,-0.00004608,-2.5212,1.35232,2.18492,127.79136,3.22355,1.5071,0,0,0.023289954,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
9,0,5.55,1.98,0.356,-0.242,7.5,0.100925424,0.006209501,0.012335942,0.00690335,0.0958,0.0054,0.0030656,0.0030656,0.00672,0.0069,0.00021504,0.00021504,-2.52245,1.15391,2.03268,98.08941,2.90693,1.42919,0,0,0.020385055,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
9,1,5.55,1.98,0.356,-0.242,22.5,0.106233918,0.006077401,0.016139042,0.00661983,0.0983,0.0052,0.0031456,0.0031456,0.016,0.0066,0.000512,0.000512,-2.52245,1.15391,2.03268,98.08941,2.90693,1.42919,0,0,0.020385055,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
9,2,5.55,1.98,0.356,-0.242,37.5,0.084600716,0.005280006,-0.005661983,0.006001232,0.081,0.0046,0.002592,0.002592,-0.0038,0.006,-0.0001216,-0.0001216,-2.52245,1.15391,2.03268,98.08941,2.90693,1.42919,0,0,0.020385055,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3
